Manufacturer,Type,Serial Number,Description,Measured Quantity,Nominal sensitivity,Actual sensitivity,Sensitivity unit,Offset,Electrical Unit,Polarity,Due for Calibration,Calibration valid for
PCB,Accelerometer,80807Y,356M163,Acceleration,10,9.860961377,mV/g,0,mV,+,05/10/2012,12
PCB,Accelerometer,80807Z,356M163,Acceleration,10,9.970615032,mV/g,0,mV,+,05/10/2012,12
PCB,Accelerometer,80808X,356M163,Acceleration,10,9.380906429,mV/g,0,mV,+,24/01/2014,12
PCB,Accelerometer,80808Y,356M163,Acceleration,10,9.791428053,mV/g,0,mV,+,24/01/2014,12
PCB,Accelerometer,80808Z,356M163,Acceleration,10,9.904322128,mV/g,0,mV,+,24/01/2014,12
PCB,Accelerometer,80809X,356M163,Acceleration,10,9.94888208,mV/g,0,mV,+,05/10/2012,12
PCB,Accelerometer,80809Y,356M163,Acceleration,10,10.11066288,mV/g,0,mV,+,05/10/2012,12
PCB,Accelerometer,80809Z,356M163,Acceleration,10,9.756052452,mV/g,0,mV,+,05/10/2012,12
PCB,Accelerometer,80812X,356M163,Acceleration,10,9.862578184,mV/g,0,mV,+,26/11/2013,12
PCB,Accelerometer,80812Y,356M163,Acceleration,10,9.735184424,mV/g,0,mV,+,26/11/2013,12
PCB,Accelerometer,80812Z,356M163,Acceleration,10,10.06047774,mV/g,0,mV,+,26/11/2013,12
PCB,Accelerometer,80815X,356M163,Acceleration,10,9.927011018,mV/g,0,mV,+,31/05/2014,12
PCB,Accelerometer,80815Y,356M163,Acceleration,10,9.971751226,mV/g,0,mV,+,31/05/2014,12
PCB,Accelerometer,80815Z,356M163,Acceleration,10,9.988545353,mV/g,0,mV,+,31/05/2014,12
PCB,Accelerometer,80816X,356M163,Acceleration,10,9.750521848,mV/g,0,mV,+,30/05/2014,12
PCB,Accelerometer,80816Y,356M163,Acceleration,10,9.752999823,mV/g,0,mV,+,30/05/2014,12
PCB,Accelerometer,80816Z,356M163,Acceleration,10,9.881953073,mV/g,0,mV,+,30/05/2014,12
PCB,Accelerometer,80817X,356M163,Acceleration,10,9.775083746,mV/g,0,mV,+,03/06/2014,12
PCB,Accelerometer,80817Y,356M163,Acceleration,10,9.385768243,mV/g,0,mV,+,03/06/2014,12
PCB,Accelerometer,80817Z,356M163,Acceleration,10,10.18245565,mV/g,0,mV,+,03/06/2014,12
PCB,Accelerometer,5547,3711B11200G,Acceleration,#N/A,9.85,mV/g,0,mV,+,27/07/2012,12
PCB,Accelerometer,2815X,3713B1110G,Acceleration,#N/A,201.5,mV/g,0,mV,+,07/06/2012,12
PCB,Accelerometer,2815Y,3713B1110G,Acceleration,#N/A,200.9,mV/g,0,mV,+,07/06/2012,12
PCB,Accelerometer,2815Z,3713B1110G,Acceleration,#N/A,200.7,mV/g,0,mV,+,07/06/2012,12
PCB,Accelerometer,27937,393A03,Acceleration,1000,999,mV/g,0,mV,+,14/12/2010,12
PCB,Accelerometer,28166,393A03,Acceleration,1000,987,mV/g,0,mV,+,19/01/2011,12
PCB,Accelerometer,28167,393A03,Acceleration,1000,997,mV/g,0,mV,+,19/01/2011,12
PCB,Accelerometer,28169,393A03,Acceleration,1000,981,mV/g,0,mV,+,19/01/2011,12
PCB,Accelerometer,28171,393A03,Acceleration,1000,1003,mV/g,0,mV,+,19/01/2011,12
PCB,Accelerometer,28172,393A03,Acceleration,1000,1007,mV/g,0,mV,+,19/01/2011,12
PCB,Accelerometer,28175,393A03,Acceleration,1000,1015,mV/g,0,mV,+,19/01/2011,12
PCB,Accelerometer,28183,393A03,Acceleration,1000,985,mV/g,0,mV,+,23/01/2011,12
PCB,Accelerometer,28184,393A03,Acceleration,1000,1007,mV/g,0,mV,+,23/01/2011,12
PCB,Accelerometer,28188,393A03,Acceleration,1000,987,mV/g,0,mV,+,23/01/2011,12
PCB,Accelerometer,28189,393A03,Acceleration,1000,1006,mV/g,0,mV,+,23/01/2011,12
PCB,Accelerometer,28190,393A03,Acceleration,1000,950,mV/g,0,mV,+,23/01/2011,12
PCB,Accelerometer,28148,393B12,Acceleration,10000,9820,mV/g,0,mV,+,16/01/2011,12
PCB,Accelerometer,28151,393B12,Acceleration,10000,10520,mV/g,0,mV,+,15/01/2011,12
PCB,Accelerometer,28153,393B12,Acceleration,10000,10470,mV/g,0,mV,+,15/01/2011,12
PCB,Accelerometer,28154,393B12,Acceleration,10000,10720,mV/g,0,mV,+,15/01/2011,12
PCB,Accelerometer,28155,393B12,Acceleration,10000,10460,mV/g,0,mV,+,15/01/2011,12
PCB,Accelerometer,28180,393B12,Acceleration,10000,10410,mV/g,0,mV,+,23/01/2011,12
PCB,Accelerometer,28192,393B12,Acceleration,10000,10040,mV/g,0,mV,+,23/01/2011,12
PCB,Accelerometer,28195,393B12,Acceleration,10000,9800,mV/g,0,mV,+,23/01/2011,12
PCB,Accelerometer,28256,393B12,Acceleration,10000,10530,mV/g,0,mV,+,27/01/2011,12
PCB,Accelerometer,28257,393B12,Acceleration,10000,10210,mV/g,0,mV,+,27/01/2011,12
PCB,Accelerometer,28258,393B12,Acceleration,10000,10620,mV/g,0,mV,+,27/01/2011,12
PCB,Accelerometer,28259,393B12,Acceleration,10000,10560,mV/g,0,mV,+,27/01/2011,12
PCB,Accelerometer,35727,4.22E+53,Acceleration,#N/A,97.5,mV/pC,0,mV,+,19/08/2012,12
PCB,Accelerometer,35728,4.22E+53,Acceleration,#N/A,98.4,mV/pC,0,mV,+,19/08/2012,12
PCB,Accelerometer,35729,4.22E+53,Acceleration,#N/A,98.3,mV/pC,0,mV,+,19/08/2012,12
PCB,Accelerometer,35730,4.22E+53,Acceleration,#N/A,97.5,mV/pC,0,mV,+,19/08/2012,12
PCB,Accelerometer,35731,4.22E+53,Acceleration,#N/A,98.4,mV/pC,0,mV,+,19/08/2012,12
PCB,Accelerometer,35732,4.22E+53,Acceleration,#N/A,97.7,mV/pC,0,mV,+,19/08/2012,12
PCB,Accelerometer,35733,4.22E+53,Acceleration,#N/A,97.6,mV/pC,0,mV,+,19/08/2012,12
PCB,Accelerometer,35734,4.22E+53,Acceleration,#N/A,97.9,mV/pC,0,mV,+,19/08/2012,12
PCB,Accelerometer,35735,4.22E+53,Acceleration,#N/A,97.8,mV/pC,0,mV,+,19/08/2012,12
PCB,Accelerometer,35736,4.22E+53,Acceleration,#N/A,96.2,mV/pC,0,mV,+,19/08/2012,12
PCB,Accelerometer,35737,4.22E+53,Acceleration,#N/A,97.6,mV/pC,0,mV,+,19/08/2012,12
PCB,Accelerometer,35738,4.22E+53,Acceleration,#N/A,97.9,mV/pC,0,mV,+,19/08/2012,12
PCB,Accelerometer,3441,740B02,Acceleration,50,48,mV/muE,0,mV,+,09/03/2013,12
PCB,Accelerometer,3442,740B02,Acceleration,50,51.9,mV/muE,0,mV,+,09/03/2013,12
PCB,Accelerometer,3443,740B02,Acceleration,50,47.8,mV/muE,0,mV,+,09/03/2013,12
PCB,Accelerometer,3444,740B02,Acceleration,50,44.7,mV/muE,0,mV,+,09/03/2013,12
PCB,Accelerometer,3445,740B02,Acceleration,50,53.4,mV/muE,0,mV,+,09/03/2013,12
PCB,Accelerometer,3446,740B02,Acceleration,50,50,mV/muE,0,mV,+,09/03/2013,12
PCB,Accelerometer,3470,740B02,Acceleration,50,56.9,mV/muE,0,mV,+,09/03/2013,12
PCB,Accelerometer,3471,740B02,Acceleration,50,42.2,mV/muE,0,mV,+,09/03/2013,12
PCB,Accelerometer,3472,740B02,Acceleration,50,50.6,mV/muE,0,mV,+,09/03/2013,12
PCB,Accelerometer,3473,740B02,Acceleration,50,44.4,mV/muE,0,mV,+,09/03/2013,12
PCB,Accelerometer,22022,J357B34,Acceleration,#N/A,94.7,pC/g,0,pC,+,30/07/2010,12
PCB,Accelerometer,26771,J357B34,Acceleration,#N/A,94.5,pC/g,0,pC,+,28/08/2010,12
PCB,Accelerometer,26772,J357B34,Acceleration,#N/A,94.7,pC/g,0,pC,+,28/08/2010,12
PCB,Accelerometer,26774,J357B34,Acceleration,#N/A,94.4,pC/g,0,pC,+,28/08/2010,12
PCB,Accelerometer,26775,J357B34,Acceleration,#N/A,95.8,pC/g,0,pC,+,28/08/2010,12
PCB,Accelerometer,26776,J357B34,Acceleration,#N/A,95.5,pC/g,0,pC,+,28/08/2010,12
PCB,Accelerometer,26777,J357B34,Acceleration,#N/A,94.4,pC/g,0,pC,+,28/08/2010,12
PCB,Accelerometer,26778,J357B34,Acceleration,#N/A,93.9,pC/g,0,pC,+,28/08/2010,12
PCB,Accelerometer,8699,M350 B02,Acceleration,0,0.101860354,mV/g,0,mV,+,26/02/2009,12
PCB,Accelerometer,8700,M350 B02,Acceleration,0,0.096781346,mV/g,0,mV,+,26/02/2009,12
PCB,Accelerometer,8701,M350 B02,Acceleration,0,0.09664586,mV/g,0,mV,+,26/02/2009,12
PCB,Accelerometer,8702,M350 B02,Acceleration,0,0.095710183,mV/g,0,mV,+,26/02/2009,12
PCB,Accelerometer,8703,M350 B02,Acceleration,0,0.095665939,mV/g,0,mV,+,26/02/2009,12
PCB,Accelerometer,102034,M353,Acceleration,0,10.44113221,mV/g,0,mV,+,25/02/2009,12
PCB,Accelerometer,102042,M353,Acceleration,0,9.367780893,mV/g,0,mV,+,25/02/2009,12
PCB,Accelerometer,102854,M353,Acceleration,0,0.034298711,mV/g,0,mV,+,25/02/2009,12
PCB,Accelerometer,104849,M353,Acceleration,0,9.747665344,mV/g,0,mV,+,25/02/2009,12
PCB,Accelerometer,104851,M353,Acceleration,0,9.391937524,mV/g,0,mV,+,25/02/2009,12
PCB,Accelerometer,104852,M353,Acceleration,0,10.68059563,mV/g,0,mV,+,25/02/2009,12
PCB,Accelerometer,104855,M353,Acceleration,0,9.294626263,mV/g,0,mV,+,25/02/2009,12
PCB,Accelerometer,104865,M353,Acceleration,0,9.424173239,mV/g,0,mV,+,25/02/2009,12
PCB,Accelerometer,105008,M353,Acceleration,0,10.84934582,mV/g,0,mV,+,25/02/2009,12
PCB,Accelerometer,105009,M353,Acceleration,0,10.77009515,mV/g,0,mV,+,25/02/2009,12
PCB,Accelerometer,105195,M353,Acceleration,0,9.030808109,mV/g,0,mV,+,25/02/2009,12
PCB,Accelerometer,105313,M353,Acceleration,0,9.547922675,mV/g,0,mV,+,25/02/2009,12
PCB,Accelerometer,105314,M353,Acceleration,0,9.421126349,mV/g,0,mV,+,25/02/2009,12
PCB,Accelerometer,105315,M353,Acceleration,0,9.408239814,mV/g,0,mV,+,25/02/2009,12
PCB,Accelerometer,20108,M353,Acceleration,0,9.851850049,mV/g,0,mV,+,26/02/2009,12
PCB,Accelerometer,37909,M353,Acceleration,0,0.054788436,mV/g,0,mV,+,26/02/2009,12
PCB,Accelerometer,72501,M353,Acceleration,0,9.652135587,mV/g,0,mV,+,26/02/2009,12
PCB,Accelerometer,73191,M353,Acceleration,0,10.21543416,mV/g,0,mV,+,26/02/2009,12
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
0,Accelerometer,0,0,Acceleration,#N/A,0,0,0,0,+,00/01/1900,0
